host_id,lgas_count,total_listings,total_stays,avg_price_across_lgas,distribution_type,lga_names,lga_codes
23800558,1,13.0,231.0,114.84615384615384,CONCENTRATED,RANDWICK,16550
238106749,1,13.0,208.0,43.417692307692306,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
238173693,1,13.0,197.0,75.3076923076923,CONCENTRATED,RYDE,16700
23817711,1,13.0,325.0,193.46153846153845,CONCENTRATED,SYDNEY,17200
238182476,1,13.0,390.0,70.0,CONCENTRATED,RANDWICK,16550
238187753,1,13.0,30.0,130.76923076923077,CONCENTRATED,BAYSIDE,11100
23832631,1,13.0,91.0,450.0,CONCENTRATED,WOOLLAHRA,18500
23837372,1,13.0,161.0,201.0,CONCENTRATED,BURWOOD,11300
23837617,1,13.0,390.0,73.0,CONCENTRATED,INNER WEST,14170
238405995,1,13.0,303.0,100.15384615384616,CONCENTRATED,WILLOUGHBY,18250
238429129,1,13.0,0.0,92.3076923076923,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
2384993,1,13.0,390.0,154.92307692307693,CONCENTRATED,WAVERLEY,18050
23859483,1,13.0,390.0,120.0,CONCENTRATED,WAVERLEY,18050
23868697,1,13.0,390.0,64.84615384615384,CONCENTRATED,WAVERLEY,18050
23871650,1,13.0,346.0,516.2307692307693,CONCENTRATED,RANDWICK,16550
23871896,1,13.0,390.0,94.92307692307692,CONCENTRATED,MOSMAN,15350
23874540,1,13.0,390.0,300.0,CONCENTRATED,RANDWICK,16550
23875217,1,13.0,390.0,169.0,CONCENTRATED,SYDNEY,17200
23877699,1,13.0,390.0,73.07692307692308,CONCENTRATED,INNER WEST,14170
23879316,1,13.0,21.0,138.46153846153845,CONCENTRATED,WAVERLEY,18050
238813810,1,13.0,390.0,45.46153846153846,CONCENTRATED,BAYSIDE,11100
23882033,1,13.0,390.0,249.92307692307693,CONCENTRATED,RANDWICK,16550
23908218,1,13.0,390.0,419.9230769230769,CONCENTRATED,DUNGOG,12700
23911753,1,13.0,390.0,190.0,CONCENTRATED,SYDNEY,17200
23913140,1,13.0,390.0,173.0,CONCENTRATED,SYDNEY,17200
23919160,1,13.0,284.0,289.9230769230769,CONCENTRATED,SYDNEY,17200
23919402,1,13.0,390.0,119.84615384615384,CONCENTRATED,SYDNEY,17200
239207964,1,13.0,0.0,79.53846153846153,CONCENTRATED,GEORGES RIVER,12930
23923651,1,13.0,390.0,399.9230769230769,CONCENTRATED,NORTHERN BEACHES,15990
23925159,1,13.0,390.0,1000.0769230769231,CONCENTRATED,WAVERLEY,18050
23926734,1,13.0,390.0,51.38461538461539,CONCENTRATED,SYDNEY,17200
2393009,1,13.0,390.0,104.61538461538461,CONCENTRATED,INNER WEST,14170
23935077,1,13.0,319.0,112.23076923076923,CONCENTRATED,WAVERLEY,18050
23942735,1,13.0,390.0,126.84615384615384,CONCENTRATED,WAVERLEY,18050
23947745,1,13.0,390.0,134.53846153846155,CONCENTRATED,WOOLLAHRA,18500
23950415,1,13.0,188.0,72.07692307692308,CONCENTRATED,INNER WEST,14170
23950566,1,13.0,390.0,100.0,CONCENTRATED,WAVERLEY,18050
23950584,1,13.0,390.0,350.0,CONCENTRATED,WAVERLEY,18050
23952521,1,13.0,276.0,139.23076923076923,CONCENTRATED,NORTHERN BEACHES,15990
23953750,1,13.0,390.0,182.53846153846155,CONCENTRATED,WOOLLAHRA,18500
23954574,1,13.0,390.0,94.92307692307692,CONCENTRATED,CANADA BAY,11520
23955778,1,13.0,390.0,200.07692307692307,CONCENTRATED,WAVERLEY,18050
239630778,1,13.0,390.0,550.0769230769231,CONCENTRATED,RANDWICK,16550
239661121,1,13.0,390.0,199.07692307692307,CONCENTRATED,NORTHERN BEACHES,15990
239662319,1,13.0,390.0,46.23076923076923,CONCENTRATED,SYDNEY,17200
239700770,1,13.0,13.0,80.23076923076923,CONCENTRATED,SYDNEY,17200
23970437,1,13.0,390.0,49.46153846153846,CONCENTRATED,SYDNEY,17200
23983720,1,13.0,390.0,70.0,CONCENTRATED,SYDNEY,17200
239850848,1,13.0,390.0,900.0,CONCENTRATED,WAVERLEY,18050
23987705,1,13.0,191.0,184.07692307692307,CONCENTRATED,MOSMAN,15350
23988683,1,13.0,390.0,100.0,CONCENTRATED,SYDNEY,17200
23988904,1,13.0,390.0,265.3076923076923,CONCENTRATED,WAVERLEY,18050
23990359,1,13.0,390.0,72.0,CONCENTRATED,SYDNEY,17200
239919481,1,13.0,390.0,550.0769230769231,CONCENTRATED,NORTHERN BEACHES,15990
23992117,1,13.0,390.0,133.07692307692307,CONCENTRATED,BURWOOD,11300
239927292,1,13.0,39.0,139.76923076923077,CONCENTRATED,WILLOUGHBY,18250
239931866,1,13.0,390.0,74.07692307692308,CONCENTRATED,BAYSIDE,11100
240063728,1,13.0,390.0,119.3076923076923,CONCENTRATED,SYDNEY,17200
240120555,1,13.0,310.0,117.15384615384616,CONCENTRATED,GEORGES RIVER,12930
2401682,1,13.0,390.0,240.0,CONCENTRATED,RANDWICK,16550
24020207,1,13.0,390.0,121.15384615384616,CONCENTRATED,RANDWICK,16550
24021238,1,13.0,390.0,200.07692307692307,CONCENTRATED,RANDWICK,16550
240230223,1,13.0,91.0,184.69230769230768,CONCENTRATED,INNER WEST,14170
2403070,1,13.0,390.0,300.0,CONCENTRATED,WAVERLEY,18050
24045016,1,13.0,390.0,89.0,CONCENTRATED,BAYSIDE,11100
240478360,1,13.0,54.0,44.23076923076923,CONCENTRATED,BAYSIDE,11100
240486039,1,13.0,390.0,1100.076923076923,CONCENTRATED,RANDWICK,16550
24050948,1,13.0,390.0,269.9230769230769,CONCENTRATED,SYDNEY,17200
240547465,1,13.0,42.0,80.0,CONCENTRATED,BAYSIDE,11100
24081004,1,13.0,390.0,198.92307692307693,CONCENTRATED,NORTHERN BEACHES,15990
24082402,1,13.0,390.0,85.76923076923077,CONCENTRATED,SINGLETON,17000
24088206,1,13.0,341.0,400.0,CONCENTRATED,RANDWICK,16550
24090596,1,13.0,390.0,160.07692307692307,CONCENTRATED,SYDNEY,17200
24090628,1,13.0,390.0,324.9230769230769,CONCENTRATED,WAVERLEY,18050
240925817,1,13.0,390.0,65.61538461538461,CONCENTRATED,SYDNEY,17200
24093156,1,13.0,390.0,200.07692307692307,CONCENTRATED,SYDNEY,17200
24095980,1,13.0,373.0,450.0,CONCENTRATED,SYDNEY,17200
24098428,1,13.0,390.0,119.84615384615384,CONCENTRATED,INNER WEST,14170
241002,1,13.0,390.0,190.0,CONCENTRATED,SYDNEY,17200
241100095,1,13.0,210.0,123.61538461538461,CONCENTRATED,SYDNEY,17200
2411298,1,13.0,291.0,64.6923076923077,CONCENTRATED,SYDNEY,17200
241140871,1,13.0,26.0,119.92307692307692,CONCENTRATED,SYDNEY,17200
24129012,1,13.0,390.0,83.0,CONCENTRATED,SYDNEY,17200
241332875,1,13.0,228.0,130.0,CONCENTRATED,LANE COVE,14700
241353022,1,13.0,390.0,128.46153846153845,CONCENTRATED,SYDNEY,17200
24137768,1,13.0,13.0,280.0,CONCENTRATED,RANDWICK,16550
241388560,1,13.0,390.0,149.92307692307693,CONCENTRATED,NORTHERN BEACHES,15990
241406289,1,13.0,390.0,224.6153846153846,CONCENTRATED,SYDNEY,17200
241604173,1,13.0,390.0,50.07692307692308,CONCENTRATED,UPPER HUNTER SHIRE,17620
24161822,1,13.0,1.0,85.07692307692308,CONCENTRATED,INNER WEST,14170
24166716,1,13.0,390.0,152.95538461538462,CONCENTRATED,SYDNEY,17200
24166832,1,13.0,390.0,150.0,CONCENTRATED,RANDWICK,16550
24167217,1,13.0,390.0,54.07692307692308,CONCENTRATED,SYDNEY,17200
24167694,1,13.0,390.0,900.0,CONCENTRATED,RANDWICK,16550
241790964,1,13.0,35.0,192.53846153846155,CONCENTRATED,WOOLLAHRA,18500
241795222,1,13.0,390.0,54.92307692307692,CONCENTRATED,LANE COVE,14700
242007313,1,13.0,390.0,65.61538461538461,CONCENTRATED,BAYSIDE,11100
24201731,1,13.0,390.0,78.23076923076923,CONCENTRATED,WAVERLEY,18050
24202560,1,13.0,390.0,361.53846153846155,CONCENTRATED,WAVERLEY,18050
24202953,1,13.0,390.0,75.3076923076923,CONCENTRATED,INNER WEST,14170
242035828,1,13.0,3.0,603.3846153846154,CONCENTRATED,INNER WEST,14170
24209076,1,13.0,390.0,74.92307692307692,CONCENTRATED,INNER WEST,14170
24209172,1,13.0,390.0,375.0,CONCENTRATED,WAVERLEY,18050
242136411,1,13.0,390.0,43.0,CONCENTRATED,RANDWICK,16550
24216709,1,13.0,390.0,150.0,CONCENTRATED,WAVERLEY,18050
2423960,1,13.0,390.0,324.9230769230769,CONCENTRATED,WAVERLEY,18050
242410447,1,13.0,390.0,307.46153846153845,CONCENTRATED,SYDNEY,17200
24241633,1,13.0,390.0,64.3076923076923,CONCENTRATED,SYDNEY,17200
24242020,1,13.0,249.0,31.34076923076923,CONCENTRATED,BAYSIDE,11100
2424271,1,13.0,100.0,190.92307692307693,CONCENTRATED,SYDNEY,17200
2424664,1,13.0,390.0,140.0,CONCENTRATED,INNER WEST,14170
24249815,1,13.0,390.0,249.0,CONCENTRATED,SYDNEY,17200
24251133,1,13.0,54.0,83.07692307692308,CONCENTRATED,WAVERLEY,18050
242578254,1,13.0,0.0,120.0,CONCENTRATED,RANDWICK,16550
2426019,1,13.0,145.0,1184.6923076923076,CONCENTRATED,BAYSIDE,11100
2426545,1,13.0,390.0,133.84615384615384,CONCENTRATED,WAVERLEY,18050
2426986,1,13.0,319.0,185.6153846153846,CONCENTRATED,INNER WEST,14170
24270095,1,13.0,9.0,57.84615384615385,CONCENTRATED,STRATHFIELD,17100
2427098,1,13.0,390.0,90.07692307692308,CONCENTRATED,WAVERLEY,18050
24281776,1,13.0,384.0,800.0769230769231,CONCENTRATED,WILLOUGHBY,18250
24284665,1,13.0,390.0,62.30769230769231,CONCENTRATED,SYDNEY,17200
242854750,1,13.0,274.0,80.38461538461539,CONCENTRATED,RANDWICK,16550
24295549,1,13.0,390.0,79.07692307692308,CONCENTRATED,SYDNEY,17200
24302629,1,13.0,390.0,38.0,CONCENTRATED,RANDWICK,16550
24302682,1,13.0,390.0,68.46153846153847,CONCENTRATED,WAVERLEY,18050
24303365,1,13.0,390.0,267.6923076923077,CONCENTRATED,INNER WEST,14170
24305425,1,13.0,92.0,127.92307692307692,CONCENTRATED,NORTHERN BEACHES,15990
2430822,1,13.0,390.0,180.0,CONCENTRATED,RANDWICK,16550
2430835,1,13.0,338.0,154.0,CONCENTRATED,SYDNEY,17200
24313940,1,13.0,390.0,89.0,CONCENTRATED,INNER WEST,14170
24332005,1,13.0,390.0,129.92307692307693,CONCENTRATED,SYDNEY,17200
2433342,1,13.0,390.0,139.84615384615384,CONCENTRATED,WILLOUGHBY,18250
24342481,1,13.0,390.0,150.0,CONCENTRATED,RANDWICK,16550
2434468,1,13.0,390.0,490.0769230769231,CONCENTRATED,SYDNEY,17200
24351155,1,13.0,323.0,414.0769230769231,CONCENTRATED,RANDWICK,16550
24351611,1,13.0,390.0,249.92307692307693,CONCENTRATED,RANDWICK,16550
24351848,1,13.0,390.0,69.23076923076923,CONCENTRATED,RANDWICK,16550
243534782,1,13.0,54.0,37.30769230769231,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
24358989,1,13.0,390.0,157.07692307692307,CONCENTRATED,WAVERLEY,18050
243603179,1,13.0,0.0,49.61538461538461,CONCENTRATED,WILLOUGHBY,18250
243619676,1,13.0,39.0,121.92307692307692,CONCENTRATED,WAVERLEY,18050
24379769,1,13.0,390.0,434.7692307692308,CONCENTRATED,INNER WEST,14170
243800986,1,13.0,330.0,296.3076923076923,CONCENTRATED,SYDNEY,17200
24381399,1,13.0,120.0,242.84615384615384,CONCENTRATED,WOOLLAHRA,18500
24382779,1,13.0,390.0,315.0,CONCENTRATED,RANDWICK,16550
24383071,1,13.0,390.0,249.92307692307693,CONCENTRATED,RANDWICK,16550
24386263,1,13.0,0.0,74.92307692307692,CONCENTRATED,SYDNEY,17200
24387170,1,13.0,390.0,160.0,CONCENTRATED,SYDNEY,17200
24390540,1,13.0,390.0,196.23076923076923,CONCENTRATED,GEORGES RIVER,12930
24390925,1,13.0,390.0,70.0,CONCENTRATED,SYDNEY,17200
24391103,1,13.0,390.0,300.0,CONCENTRATED,RANDWICK,16550
24396618,1,13.0,110.0,51.92307692307692,CONCENTRATED,WAVERLEY,18050
24411124,1,13.0,261.0,1449.923076923077,CONCENTRATED,MOSMAN,15350
24415373,1,13.0,390.0,54.92307692307692,CONCENTRATED,WAVERLEY,18050
24419294,1,13.0,390.0,37.0,CONCENTRATED,WAVERLEY,18050
2442148,1,13.0,390.0,140.0,CONCENTRATED,RANDWICK,16550
24422635,1,13.0,390.0,100.0,CONCENTRATED,BAYSIDE,11100
244245731,1,13.0,269.0,81.3076923076923,CONCENTRATED,SYDNEY,17200
2442687,1,13.0,390.0,89.0,CONCENTRATED,NORTH SYDNEY,15950
24427684,1,13.0,390.0,118.07692307692308,CONCENTRATED,WAVERLEY,18050
24430179,1,13.0,390.0,190.0,CONCENTRATED,SYDNEY,17200
244437244,1,13.0,390.0,116.92307692307692,CONCENTRATED,WAVERLEY,18050
244465996,1,13.0,390.0,84.46153846153847,CONCENTRATED,SYDNEY,17200
244492426,1,13.0,390.0,99.92307692307692,CONCENTRATED,SYDNEY,17200
244502391,1,13.0,42.0,42.53846153846154,CONCENTRATED,SYDNEY,17200
24464083,1,13.0,384.0,169.92307692307693,CONCENTRATED,INNER WEST,14170
24469297,1,13.0,390.0,200.0,CONCENTRATED,WAVERLEY,18050
244800356,1,13.0,390.0,43.84615384615385,CONCENTRATED,RANDWICK,16550
244974889,1,13.0,29.0,86.23076923076923,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
24501606,1,13.0,390.0,267.84615384615387,CONCENTRATED,GEORGES RIVER,12930
245024362,1,13.0,390.0,113.46153846153847,CONCENTRATED,INNER WEST,14170
24503159,1,13.0,390.0,554.7692307692307,CONCENTRATED,INNER WEST,14170
245067832,1,13.0,30.0,109.61538461538461,CONCENTRATED,SYDNEY,17200
2451213,1,13.0,28.0,300.0,CONCENTRATED,SYDNEY,17200
24515177,1,13.0,0.0,400.0,CONCENTRATED,SYDNEY,17200
24522672,1,13.0,390.0,181.30769230769232,CONCENTRATED,INNER WEST,14170
245259555,1,13.0,389.0,119.92307692307692,CONCENTRATED,GEORGES RIVER,12930
2453312,1,13.0,390.0,70.0,CONCENTRATED,WAVERLEY,18050
245480200,1,13.0,390.0,285.0769230769231,CONCENTRATED,SUTHERLAND SHIRE,17150
24551251,1,13.0,390.0,418.0,CONCENTRATED,NORTH SYDNEY,15950
24557200,1,13.0,390.0,100.61538461538461,CONCENTRATED,SYDNEY,17200
24561334,1,13.0,226.0,130.0,CONCENTRATED,SYDNEY,17200
24563264,1,13.0,390.0,197.84615384615384,CONCENTRATED,WOOLLAHRA,18500
24563792,1,13.0,390.0,425.15384615384613,CONCENTRATED,NORTHERN BEACHES,15990
24564704,1,13.0,53.0,749.0,CONCENTRATED,NORTHERN BEACHES,15990
24565440,1,13.0,390.0,60.0,CONCENTRATED,RANDWICK,16550
24570082,1,13.0,390.0,195.0,CONCENTRATED,BAYSIDE,11100
24570944,1,13.0,390.0,275.0769230769231,CONCENTRATED,RANDWICK,16550
24591898,1,13.0,329.0,520.6923076923077,CONCENTRATED,NORTHERN BEACHES,15990
24603615,1,13.0,390.0,80.07692307692308,CONCENTRATED,BURWOOD,11300
24606135,1,13.0,0.0,128.3846153846154,CONCENTRATED,SYDNEY,17200
24607283,1,13.0,390.0,249.92307692307693,CONCENTRATED,SYDNEY,17200
24607773,1,13.0,390.0,149.92307692307693,CONCENTRATED,WAVERLEY,18050
246117553,1,13.0,390.0,166.46153846153845,CONCENTRATED,BAYSIDE,11100
24635092,1,13.0,390.0,98.76923076923077,CONCENTRATED,MOSMAN,15350
24635147,1,13.0,390.0,150.0,CONCENTRATED,RANDWICK,16550
24639492,1,13.0,390.0,149.0,CONCENTRATED,SYDNEY,17200
24640438,1,13.0,357.0,757.6923076923077,CONCENTRATED,NORTHERN BEACHES,15990
24641809,1,13.0,390.0,78.92307692307692,CONCENTRATED,INNER WEST,14170
24642937,1,13.0,30.0,123.07692307692308,CONCENTRATED,RANDWICK,16550
246465603,1,13.0,390.0,141.23076923076923,CONCENTRATED,SYDNEY,17200
24647404,1,13.0,390.0,200.07692307692307,CONCENTRATED,WAVERLEY,18050
24649937,1,13.0,390.0,174.84615384615384,CONCENTRATED,MOSMAN,15350
24652781,1,13.0,390.0,60.0,CONCENTRATED,SYDNEY,17200
2465634,1,13.0,282.0,77.84615384615384,CONCENTRATED,GEORGES RIVER,12930
2467237,1,13.0,357.0,140.53846153846155,CONCENTRATED,SYDNEY,17200
24673455,1,13.0,390.0,220.0,CONCENTRATED,SYDNEY,17200
24678610,1,13.0,390.0,24.76923076923077,CONCENTRATED,RANDWICK,16550
24679591,1,13.0,390.0,450.0,CONCENTRATED,WAVERLEY,18050
24680481,1,13.0,390.0,54.07692307692308,CONCENTRATED,BURWOOD,11300
24682014,1,13.0,390.0,680.7692307692307,CONCENTRATED,NORTHERN BEACHES,15990
24684037,1,13.0,390.0,84.61538461538461,CONCENTRATED,SYDNEY,17200
24688829,1,13.0,390.0,86.76923076923077,CONCENTRATED,WILLOUGHBY,18250
24692747,1,13.0,88.0,191.23076923076923,CONCENTRATED,CANADA BAY,11520
246954553,1,13.0,26.0,465.38461538461536,CONCENTRATED,INNER WEST,14170
24715963,1,13.0,370.0,99.92307692307692,CONCENTRATED,INNER WEST,14170
24717329,1,13.0,390.0,720.3076923076923,CONCENTRATED,WAVERLEY,18050
247181062,1,13.0,218.0,57.30769230769231,CONCENTRATED,SYDNEY,17200
24736561,1,13.0,390.0,64.07692307692308,CONCENTRATED,SYDNEY,17200
247400771,1,13.0,50.0,105.38461538461539,CONCENTRATED,DUNGOG,12700
24747529,1,13.0,390.0,85.0,CONCENTRATED,INNER WEST,14170
24751516,1,13.0,390.0,118.92307692307692,CONCENTRATED,SYDNEY,17200
247566076,1,13.0,26.0,77.61538461538461,CONCENTRATED,INNER WEST,14170
247573793,1,13.0,390.0,51.07692307692308,CONCENTRATED,BURWOOD,11300
247590836,1,13.0,390.0,184.92307692307693,CONCENTRATED,BAYSIDE,11100
247681033,1,13.0,374.0,119.92307692307692,CONCENTRATED,WAVERLEY,18050
247722941,1,13.0,114.0,45.38461538461539,CONCENTRATED,BAYSIDE,11100
247760127,1,13.0,100.0,148.3846153846154,CONCENTRATED,BAYSIDE,11100
24778382,1,13.0,390.0,350.0,CONCENTRATED,DUNGOG,12700
24780206,1,13.0,375.0,168.69230769230768,CONCENTRATED,NORTHERN BEACHES,15990
247927003,1,13.0,30.0,312.3076923076923,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
24803982,1,13.0,390.0,249.92307692307693,CONCENTRATED,RANDWICK,16550
24804767,1,13.0,390.0,50.07692307692308,CONCENTRATED,INNER WEST,14170
24804988,1,13.0,390.0,51.76923076923077,CONCENTRATED,WAVERLEY,18050
24808720,1,13.0,390.0,272.2307692307692,CONCENTRATED,INNER WEST,14170
24808854,1,13.0,390.0,450.0,CONCENTRATED,WAVERLEY,18050
2481316,1,13.0,390.0,228.46153846153845,CONCENTRATED,WAVERLEY,18050
24814904,1,13.0,390.0,112.3076923076923,CONCENTRATED,SYDNEY,17200
248257753,1,13.0,60.0,127.07692307692308,CONCENTRATED,WILLOUGHBY,18250
248304564,1,13.0,355.0,250.69230769230768,CONCENTRATED,NORTHERN BEACHES,15990
2483601,1,13.0,151.0,119.92307692307692,CONCENTRATED,SYDNEY,17200
24847588,1,13.0,390.0,300.0,CONCENTRATED,WAVERLEY,18050
24848011,1,13.0,390.0,90.07692307692308,CONCENTRATED,INNER WEST,14170
24848416,1,13.0,390.0,200.07692307692307,CONCENTRATED,WAVERLEY,18050
24848792,1,13.0,390.0,225.07692307692307,CONCENTRATED,RANDWICK,16550
248502414,1,13.0,59.0,337.53846153846155,CONCENTRATED,SYDNEY,17200
2486565,1,13.0,389.0,399.15384615384613,CONCENTRATED,WAVERLEY,18050
24867471,1,13.0,390.0,676.9230769230769,CONCENTRATED,LANE COVE,14700
248675732,1,13.0,53.0,205.84615384615384,CONCENTRATED,WAVERLEY,18050
248751772,1,13.0,390.0,259.15384615384613,CONCENTRATED,NORTH SYDNEY,15950
2487652,1,13.0,211.0,117.23076923076923,CONCENTRATED,WAVERLEY,18050
24876720,1,13.0,390.0,60.0,CONCENTRATED,SYDNEY,17200
2488553,1,13.0,284.0,1384.6153846153845,CONCENTRATED,NORTHERN BEACHES,15990
24885864,1,13.0,390.0,100.61538461538461,CONCENTRATED,SYDNEY,17200
24893654,1,13.0,390.0,74.92307692307692,CONCENTRATED,SYDNEY,17200
248938171,1,13.0,384.0,102.0,CONCENTRATED,NORTH SYDNEY,15950
2489382,1,13.0,390.0,199.0,CONCENTRATED,INNER WEST,14170
249008420,1,13.0,82.0,249.0,CONCENTRATED,SYDNEY,17200
2491013,1,13.0,390.0,203.0,CONCENTRATED,WAVERLEY,18050
249125784,1,13.0,26.0,150.15384615384616,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
24916388,1,13.0,390.0,125.0,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
24917997,1,13.0,390.0,620.6923076923077,CONCENTRATED,WAVERLEY,18050
24921307,1,13.0,390.0,96.38461538461539,CONCENTRATED,UPPER HUNTER SHIRE,17620
24925118,1,13.0,390.0,75.46153846153847,CONCENTRATED,SINGLETON,17000
249292634,1,13.0,290.0,58.84615384615385,CONCENTRATED,RANDWICK,16550
2494240,1,13.0,213.0,113.0,CONCENTRATED,WAVERLEY,18050
24948714,1,13.0,390.0,94.92307692307692,CONCENTRATED,SYDNEY,17200
2495181,1,13.0,390.0,253.92307692307693,CONCENTRATED,RANDWICK,16550
24953318,1,13.0,390.0,389.0,CONCENTRATED,INNER WEST,14170
249568699,1,13.0,390.0,119.15384615384616,CONCENTRATED,WAVERLEY,18050
24969450,1,13.0,390.0,289.9230769230769,CONCENTRATED,SYDNEY,17200
2497968,1,13.0,390.0,350.0,CONCENTRATED,SYDNEY,17200
24981601,1,13.0,390.0,210.84615384615384,CONCENTRATED,SYDNEY,17200
249834178,1,13.0,108.0,103.84615384615384,CONCENTRATED,CANADA BAY,11520
2498463,1,13.0,390.0,280.0,CONCENTRATED,NORTHERN BEACHES,15990
2498504,1,13.0,390.0,200.07692307692307,CONCENTRATED,SYDNEY,17200
24989456,1,13.0,93.0,236.3846153846154,CONCENTRATED,NORTHERN BEACHES,15990
2499063,1,13.0,390.0,155.6153846153846,CONCENTRATED,SYDNEY,17200
24992238,1,13.0,390.0,170.0,CONCENTRATED,WAVERLEY,18050
25014572,1,13.0,390.0,126.76923076923077,CONCENTRATED,SYDNEY,17200
25014833,1,13.0,390.0,350.0769230769231,CONCENTRATED,WAVERLEY,18050
25035518,1,13.0,390.0,69.15384615384616,CONCENTRATED,SYDNEY,17200
25038685,1,13.0,390.0,200.07692307692307,CONCENTRATED,SYDNEY,17200
25042842,1,13.0,390.0,113.76923076923077,CONCENTRATED,SYDNEY,17200
25045058,1,13.0,390.0,70.0,CONCENTRATED,BAYSIDE,11100
25045311,1,13.0,390.0,92.0,CONCENTRATED,RANDWICK,16550
25047588,1,13.0,54.0,37.84615384615385,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
25052309,1,13.0,390.0,100.0,CONCENTRATED,RANDWICK,16550
25052545,1,13.0,138.0,415.38461538461536,CONCENTRATED,CANADA BAY,11520
250585050,1,13.0,341.0,137.17538461538462,CONCENTRATED,SYDNEY,17200
25072599,1,13.0,390.0,235.84615384615384,CONCENTRATED,RANDWICK,16550
25073661,1,13.0,390.0,141.53846153846155,CONCENTRATED,WAVERLEY,18050
25074696,1,13.0,390.0,500.0,CONCENTRATED,WAVERLEY,18050
25078973,1,13.0,390.0,49.0,CONCENTRATED,SYDNEY,17200
25080358,1,13.0,370.0,99.53846153846153,CONCENTRATED,INNER WEST,14170
25083361,1,13.0,390.0,500.15384615384613,CONCENTRATED,WAVERLEY,18050
251014426,1,13.0,390.0,124.61538461538461,CONCENTRATED,RANDWICK,16550
251024096,1,13.0,0.0,60.0,CONCENTRATED,SYDNEY,17200
25114059,1,13.0,390.0,172.30769230769232,CONCENTRATED,RANDWICK,16550
25116083,1,13.0,390.0,131.0,CONCENTRATED,SYDNEY,17200
25124690,1,13.0,390.0,99.0,CONCENTRATED,RANDWICK,16550
251259389,1,13.0,322.0,154.0,CONCENTRATED,MOSMAN,15350
251419637,1,13.0,390.0,90.0,CONCENTRATED,BAYSIDE,11100
25164282,1,13.0,390.0,118.92307692307692,CONCENTRATED,NORTH SYDNEY,15950
251647859,1,13.0,390.0,40.0,CONCENTRATED,SYDNEY,17200
251657627,1,13.0,65.0,198.84615384615384,CONCENTRATED,WAVERLEY,18050
25171688,1,13.0,390.0,249.92307692307693,CONCENTRATED,SYDNEY,17200
25177113,1,13.0,390.0,44.84615384615385,CONCENTRATED,NORTH SYDNEY,15950
251919117,1,13.0,390.0,38.76923076923077,CONCENTRATED,SYDNEY,17200
25200424,1,13.0,168.0,817.4284615384615,CONCENTRATED,SYDNEY,17200
252056683,1,13.0,390.0,65.61538461538461,CONCENTRATED,SYDNEY,17200
25206231,1,13.0,385.0,749.9230769230769,CONCENTRATED,LANE COVE,14700
252091229,1,13.0,41.0,87.76923076923077,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
25214359,1,13.0,390.0,139.84615384615384,CONCENTRATED,RANDWICK,16550
25232688,1,13.0,390.0,73.76923076923077,CONCENTRATED,NORTH SYDNEY,15950
2524195,1,13.0,390.0,53.92307692307692,CONCENTRATED,WAVERLEY,18050
25242605,1,13.0,390.0,150.0,CONCENTRATED,UPPER HUNTER SHIRE,17620
25248231,1,13.0,383.0,80.38461538461539,CONCENTRATED,INNER WEST,14170
25251234,1,13.0,337.0,182.69230769230768,CONCENTRATED,MOSMAN,15350
252669743,1,13.0,377.0,287.15384615384613,CONCENTRATED,WAVERLEY,18050
252702104,1,13.0,390.0,500.15384615384613,CONCENTRATED,SUTHERLAND SHIRE,17150
25278417,1,13.0,390.0,189.92307692307693,CONCENTRATED,SYDNEY,17200
25286285,1,13.0,270.0,515.3846153846154,CONCENTRATED,UPPER HUNTER SHIRE,17620
25287592,1,13.0,390.0,210.0,CONCENTRATED,SYDNEY,17200
252917582,1,13.0,122.0,385.0769230769231,CONCENTRATED,SUTHERLAND SHIRE,17150
252931365,1,13.0,390.0,335.6923076923077,CONCENTRATED,SYDNEY,17200
25298471,1,13.0,367.0,97.23076923076923,CONCENTRATED,SYDNEY,17200
2530730,1,13.0,342.0,1284.6923076923076,CONCENTRATED,WAVERLEY,18050
25316226,1,13.0,390.0,116.92307692307692,CONCENTRATED,NORTHERN BEACHES,15990
253170728,1,13.0,390.0,60.76923076923077,CONCENTRATED,WAVERLEY,18050
2532222,1,13.0,348.0,190.69230769230768,CONCENTRATED,RANDWICK,16550
25324032,1,13.0,0.0,138.46153846153845,CONCENTRATED,RANDWICK,16550
25333548,1,13.0,390.0,569.9230769230769,CONCENTRATED,NORTHERN BEACHES,15990
253376235,1,13.0,13.0,111.61538461538461,CONCENTRATED,NORTHERN BEACHES,15990
25349965,1,13.0,390.0,84.92307692307692,CONCENTRATED,INNER WEST,14170
253533538,1,13.0,390.0,49.46153846153846,CONCENTRATED,RANDWICK,16550
25358024,1,13.0,390.0,90.0,CONCENTRATED,SYDNEY,17200
253732039,1,13.0,30.0,153.92307692307693,CONCENTRATED,BAYSIDE,11100
